Customer ID,frequency,recency,T,monetary_value,predicted_clv,clv_segment
15362,1,290,374,302.33,519.4928304,Low Value
15363,1,120,128,326,1191.617122,High Value
15365,2,270,309,958.845,1924.715404,VIP
15366,4,242,287,367.495,1731.198176,High Value
15367,5,311,365,483.624,2127.424358,VIP
15368,0,0,30,0,1218.042309,High Value
15369,7,239,367,848.3285714,4641.935255,VIP
15370,0,0,46,0,1053.222751,Medium Value
15371,0,0,298,0,336.3741292,Low Value
15372,4,213,299,894.355,3457.427568,VIP
15373,5,215,222,177.296,1503.331882,High Value
15374,0,0,260,0,374.8454373,Low Value
15375,0,0,326,0,312.7246918,Low Value
15377,2,33,51,453.725,3457.718394,VIP
15378,1,39,137,136.5,876.5897079,Medium Value
15379,0,0,36,0,1150.524491,High Value
15380,6,373,374,254.23,1459.777765,High Value
15381,2,160,219,472.11,1504.031333,High Value
15382,4,361,371,1563.66,4815.634889,VIP
15384,1,211,228,1108.88,1546.751781,High Value
15385,1,285,313,317.4,613.2615903,Low Value
15387,0,0,128,0,621.9330525,Low Value
15389,3,281,317,459.6666667,1502.755889,High Value
15390,1,13,45,381.77,2168.033787,VIP
15391,0,0,220,0,426.1497447,Low Value
15392,2,57,67,492.34,3231.123058,VIP
15393,2,157,360,235.82,678.4054414,Medium Value
15394,5,329,360,561.172,2439.881542,VIP
15396,0,0,219,0,427.6129086,Low Value
15400,2,140,196,196.05,1009.346562,Medium Value
15401,1,116,204,80.75,607.2700212,Low Value
15402,3,204,227,206.57,1165.152576,High Value
15403,1,239,366,75.12,379.3069226,Low Value
15404,0,0,11,0,1496.068743,High Value
15405,0,0,212,0,438.1433141,Low Value
15406,0,0,89,0,772.3555139,Medium Value
15409,0,0,357,0,290.1402428,Low Value
15410,1,31,235,353.4,794.8996799,Medium Value
15413,4,47,374,1557.12,2498.859894,VIP
15416,1,198,312,199.47,525.7589199,Low Value
15418,1,161,222,245.83,732.215297,Medium Value
15420,5,300,370,129.178,826.1554384,Medium Value
15421,5,347,368,522.786,2257.363483,VIP
15422,4,291,306,305.82,1440.192396,High Value
15423,1,40,257,69.84,496.0610707,Low Value
15424,0,0,99,0,727.2538627,Medium Value
15425,3,263,299,393.96,1410.309861,High Value
15426,3,217,222,253.4766667,1334.122717,High Value
15428,2,335,358,242.265,695.6450565,Medium Value
15430,1,61,164,118,754.3946887,Medium Value
15431,0,0,138,0,592.3523657,Low Value
15432,0,0,177,0,499.6675477,Low Value
15434,5,310,320,248.046,1416.485741,High Value
15437,0,0,276,0,357.6236893,Low Value
15439,2,249,289,260.1,857.9943519,Medium Value
15441,2,334,366,476.32,1006.92726,Medium Value
15443,6,168,278,255.4583333,1832.611706,VIP
15445,0,0,226,0,417.5768068,Low Value
15446,2,350,362,141.76,548.8748391,Low Value
15447,2,98,261,118.205,666.4292661,Medium Value
15448,0,0,310,0,325.8144127,Low Value
15451,1,165,235,122.95,585.9620518,Low Value
15452,2,121,147,192.465,1225.456156,High Value
15454,0,0,254,0,381.7390848,Low Value
15455,0,0,233,0,408.0010021,Low Value
15456,6,328,367,243.44,1433.807287,High Value
15458,0,0,38,0,1129.651867,High Value
15459,1,80,133,105,851.4617989,Medium Value
15461,1,171,267,219.7,612.6808847,Low Value
15462,0,0,81,0,812.6749886,Medium Value
15465,14,360,365,347.445,4021.323044,VIP
15466,2,347,372,246.135,679.0235073,Medium Value
15468,0,0,28,0,1242.344527,High Value
15469,0,0,74,0,851.5731585,Medium Value
15470,0,0,211,0,439.6901459,Low Value
15471,1,170,186,577.83,1205.275547,High Value
15473,0,0,80,0,818.0128667,Medium Value
15474,0,0,231,0,410.6918359,Low Value
15476,2,62,78,686.275,3776.002843,VIP
15477,0,0,285,0,348.6143578,Low Value
15478,0,0,211,0,439.6901459,Low Value
15479,0,0,369,0,282.249819,Low Value
15480,2,211,312,1868.56,3340.612454,VIP
15481,0,0,37,0,1139.992639,High Value
15482,6,351,373,559.42,2782.894469,VIP
15483,3,299,320,151.0433333,757.4736071,Medium Value
15484,1,194,370,372.19,568.7913457,Low Value
15485,3,365,374,764.89,1950.4487,VIP
15486,0,0,163,0,529.4032164,Low Value
15487,0,0,315,0,321.6076819,Low Value
15488,3,127,219,100.8733333,854.957191,Medium Value
15489,4,293,329,267.8325,1237.601398,High Value
15490,0,0,66,0,900.8518757,Medium Value
15493,3,265,290,622.7233333,2034.816665,VIP
15494,2,251,365,781.53,1430.362855,High Value
15495,0,0,15,0,1427.471798,High Value
15496,0,0,267,0,367.1110389,Low Value
15497,6,339,357,1187.198333,5704.464829,VIP
15498,14,357,359,664.7471429,7452.923728,VIP
15499,0,0,359,0,288.7946779,Low Value
15501,1,11,51,166.1,1558.694203,High Value
15502,3,186,190,640.71,2873.568586,VIP
15503,0,0,362,0,286.7995699,Low Value
15504,2,145,301,111.655,586.3852583,Low Value
15506,2,96,113,432.195,2233.915584,VIP
15509,0,0,16,0,1411.294421,High Value
15512,1,286,312,171.58,505.4428534,Low Value
15513,13,330,331,901.4484615,9916.486685,VIP
15514,6,356,371,321.135,1759.988515,High Value
15515,0,0,23,0,1307.565862,High Value
15518,6,340,355,338.8066667,1905.344457,VIP
15519,1,63,82,197.5,1306.034704,High Value
15521,5,303,339,714.954,3159.384987,VIP
15523,13,349,373,1234.629231,12153.8103,VIP
15524,0,0,242,0,396.3161052,Low Value
15525,1,9,18,313.93,2601.20269,VIP
15527,10,330,360,284.8,2521.422599,VIP
15529,1,28,30,295.66,2245.775639,VIP
15530,0,0,148,0,565.4578316,Low Value
15532,5,173,185,356.986,2829.899201,VIP
15534,0,0,361,0,287.461536,Low Value
15535,1,45,85,326.44,1516.307128,High Value
15536,0,0,45,0,1062.205956,Medium Value
15538,5,126,299,562.5,2696.18948,VIP
15540,0,0,11,0,1496.068743,High Value
15542,1,225,373,377.72,568.9153466,Low Value
15543,0,0,95,0,744.6472959,Medium Value
15544,11,308,316,377.5,3909.972458,VIP
15545,0,0,7,0,1571.59222,High Value
15546,0,0,242,0,396.3161052,Low Value
15547,10,357,369,452.799,3713.425618,VIP
15548,0,0,231,0,410.6918359,Low Value
15549,4,276,333,95.375,687.6136279,Medium Value
15550,5,358,372,296.564,1425.260882,High Value
15551,3,156,186,328.9666667,1790.758203,VIP
15552,0,0,259,0,375.9770361,Low Value
15555,17,368,369,373.9111765,5105.083236,VIP
15558,0,0,275,0,358.6535536,Low Value
15559,0,0,204,0,450.8315362,Low Value
15560,0,0,33,0,1183.321004,High Value
15561,3,280,299,265.8433333,1088.80824,High Value
15562,1,302,362,178.32,451.6354278,Low Value
15563,2,166,316,518.88,1197.987925,High Value
15564,1,213,312,35.7,403.1182044,Low Value
15566,1,332,360,89.65,394.6943484,Low Value
15569,4,259,285,487.86,2167.385649,VIP
15570,11,252,257,400.2827273,4853.774869,VIP
15571,8,347,369,410.3675,2778.516749,VIP
15572,2,224,240,578.35,1610.950562,High Value
15573,2,111,365,160.825,562.4402591,Low Value
15574,2,92,100,331.74,2049.362946,VIP
15575,0,0,255,0,380.5725891,Low Value
15577,1,3,362,14.2,330.279285,Low Value
15579,2,49,68,144.135,1704.631971,High Value
15580,7,294,306,183.0714286,1521.126472,High Value
15581,18,371,373,197.7411111,2997.329594,VIP
15583,0,0,12,0,1478.308697,High Value
15584,1,271,306,195.35,531.5287357,Low Value
15586,2,108,336,229.44,704.4235489,Medium Value
15587,2,99,127,213.12,1410.73373,High Value
15588,0,0,313,0,323.2772709,Low Value
15590,3,224,242,371.8666667,1600.488972,High Value
15591,2,91,309,88.3,531.9185023,Low Value
15595,0,0,123,0,637.8596854,Low Value
15596,4,134,135,283.725,2489.293585,VIP
15597,0,0,211,0,439.6901459,Low Value
15598,0,0,63,0,920.8344641,Medium Value
15599,0,0,81,0,812.6749886,Medium Value
15600,3,165,229,290.2766667,1414.175892,High Value
15601,13,366,374,629.2776923,6368.838093,VIP
15602,7,369,373,238.7628571,1576.220236,High Value
15603,0,0,284,0,349.5929153,Low Value
15605,4,321,330,152.7175,873.8079795,Medium Value
15606,7,257,283,286.99,2277.83556,VIP
15607,7,157,336,177.21,1216.205075,High Value
15608,0,0,51,0,1010.493543,Medium Value
15611,11,300,319,111.3981818,1438.953295,High Value
15613,0,0,246,0,391.3349553,Low Value
15614,2,189,262,909.69,2103.724049,VIP
15615,20,347,373,516.5565,7974.955945,VIP
15616,0,0,74,0,851.5731585,Medium Value
15617,2,111,143,311.7,1583.434784,High Value
15620,0,0,45,0,1062.205956,Medium Value
15622,4,218,281,673.3275,2849.863892,VIP
15623,6,336,365,304.8033333,1711.260443,High Value
15625,4,166,178,298.5025,2136.939257,VIP
15626,0,0,57,0,963.5827528,Medium Value
15627,1,65,158,286.74,985.1173244,Medium Value
15628,8,360,362,311.9675,2237.633654,VIP
15629,2,82,168,532.35,1969.716674,VIP
15630,0,0,280,0,353.5627054,Low Value
15631,0,0,278,0,355.5816028,Low Value
15633,12,222,367,346.7141667,2798.388677,VIP
15634,0,0,19,0,1364.890193,High Value
15635,0,0,31,0,1206.244316,High Value
15636,1,132,205,330.88,865.1604669,Medium Value
15637,3,311,360,95.11666667,566.4353134,Low Value
15638,4,232,246,509.45,2518.516304,VIP
15639,1,154,241,245.52,687.2565693,Medium Value
15640,10,353,361,998.572,7886.226865,VIP
15641,7,337,369,472.5642857,2785.229718,VIP
15642,0,0,365,0,284.831839,Low Value
15645,1,11,61,17.7,1121.089422,High Value
15646,2,38,46,217.78,2398.145329,VIP
15647,0,0,51,0,1010.493543,Medium Value
15649,2,20,23,408,4182.179386,VIP
15650,1,107,264,194.8,595.6026794,Low Value
15651,1,176,232,321.5,779.9210947,Medium Value
15652,3,98,121,322.72,2360.664687,VIP
15658,3,364,372,359.24,1106.685743,High Value
15659,1,267,289,117.6,494.5277933,Low Value
15660,6,307,308,183.855,1355.57727,High Value
15661,5,199,214,117.04,1209.503898,High Value
15662,1,77,374,177.88,435.0736535,Low Value
15664,2,200,285,228.56,813.1185362,Medium Value
15665,2,224,271,590.84,1486.954524,High Value
15666,1,23,131,226.68,1028.575438,Medium Value
15670,0,0,192,0,471.3043561,Low Value
15672,0,0,361,0,287.461536,Low Value
15673,4,204,291,699.0525,2855.958591,VIP
15674,7,314,367,577.0242857,3330.37974,VIP
15675,0,0,40,0,1109.523133,High Value
15677,1,42,99,307.75,1360.300143,High Value
15678,1,127,158,809.71,1641.507045,High Value
15680,7,371,373,408.9142857,2440.177767,VIP
15681,5,185,200,229.408,1928.420551,VIP
15682,1,88,323,190.76,502.2087556,Low Value
15683,0,0,109,0,687.129138,Medium Value
15684,2,188,371,32.275,385.8445764,Low Value
15685,0,0,86,0,786.9975731,Medium Value
15686,0,0,56,0,971.0963757,Medium Value
15688,0,0,54,0,986.4807382,Medium Value
15689,0,0,253,0,382.9127534,Low Value
15691,2,339,369,136.35,532.62743,Low Value
15693,0,0,295,0,339.1218835,Low Value
15694,11,367,368,361.2309091,3319.297236,VIP
15695,1,84,317,372.45,643.5950285,Medium Value
15696,4,261,320,251.865,1213.42752,High Value
15697,0,0,325,0,313.511908,Low Value
15698,0,0,260,0,374.8454373,Low Value
15702,1,206,318,112.57,453.579798,Low Value
15704,1,81,219,683.17,1169.306915,High Value
15708,2,56,61,329.055,2634.95453,VIP
15709,0,0,225,0,418.9815957,Low Value
15710,0,0,53,0,994.3571812,Medium Value
15711,1,128,320,313.6,597.4470347,Low Value
15712,6,359,374,357.425,1904.925565,VIP
15713,2,357,359,205.115,641.9095919,Medium Value
15714,2,102,191,92.465,788.6540598,Medium Value
15715,2,64,255,149.035,729.4370516,Medium Value
15716,7,363,368,246.2614286,1632.50574,High Value
15717,3,171,228,127.7333333,915.2299128,Medium Value
15718,0,0,176,0,501.6802976,Low Value
15719,17,357,374,282.2235294,3895.998215,VIP
15720,0,0,186,0,482.2542473,Low Value
15722,4,195,276,636.86,2754.610422,VIP
15723,2,163,210,251.82,1079.483353,High Value
15724,0,0,36,0,1150.524491,High Value
15726,0,0,26,0,1267.636321,High Value
15727,6,297,320,552.6383333,3123.793469,VIP
15728,1,65,80,297,1511.526404,High Value
15729,1,3,39,32.7,1381.743829,High Value
15730,1,50,67,317.5,1694.638654,High Value
15731,0,0,189,0,476.7164311,Low Value
15732,7,301,309,165.2214286,1403.68836,High Value
15734,1,111,183,613.2,1258.014349,High Value
15735,0,0,57,0,963.5827528,Medium Value
15736,0,0,71,0,869.4076233,Medium Value
15738,22,357,365,376.2963636,6601.253125,VIP
15741,1,160,254,145.47,571.52618,Low Value
15742,0,0,255,0,380.5725891,Low Value
15747,5,315,326,272.498,1493.086992,High Value
15748,0,0,85,0,792.0024169,Medium Value
15750,10,372,374,410.9591,3368.001964,VIP
15751,6,273,369,183.5833333,1160.330639,High Value
15752,2,85,93,476.715,2667.282653,VIP
15754,5,162,291,231.738,1432.86883,High Value
15755,10,356,371,332.012,2808.628425,VIP
15757,3,161,183,565.6233333,2676.433621,VIP
15759,3,226,373,150.72,663.420937,Medium Value
15760,0,0,266,0,368.1963536,Low Value
15761,0,0,78,0,828.9017952,Medium Value
15764,1,44,114,358.2,1328.270723,High Value
15765,0,0,302,0,332.7789821,Low Value
15766,1,226,318,314.4,602.7475403,Low Value
15768,29,260,372,499.1493103,1299.575824,High Value
15769,18,357,364,1692.866667,23318.0098,VIP
15770,0,0,248,0,388.8910421,Low Value
15771,2,89,329,345.145,885.1311292,Medium Value
15772,0,0,54,0,986.4807382,Medium Value
15773,0,0,45,0,1062.205956,Medium Value
15774,4,238,292,207.715,1153.647789,High Value
15775,0,0,267,0,367.1110389,Low Value
15777,2,172,204,353.1,1325.549552,High Value
15778,0,0,67,0,894.3823628,Medium Value
15779,1,69,168,56.7,668.7132815,Medium Value
15782,0,0,66,0,900.8518757,Medium Value
15784,1,205,308,382.14,669.7663407,Medium Value
15785,7,345,360,474.0057143,2852.504766,VIP
15786,1,119,172,1795.91,2709.943634,VIP
15788,0,0,144,0,575.9171571,Low Value
15789,3,192,259,408.9866667,1620.382587,High Value
15791,2,112,277,844.16,1888.079381,VIP
15792,1,219,254,457,847.3372543,Medium Value
15793,4,360,374,285.595,1164.03554,High Value
15794,1,1,373,102,375.4498876,Low Value
15795,5,260,326,251.382,1405.06404,High Value
15796,8,244,254,286.80875,2773.327937,VIP
15797,1,100,317,313,600.6512457,Low Value
15798,2,189,317,584.545,1298.580167,High Value
15799,0,0,54,0,986.4807382,Medium Value
15800,1,165,254,175.92,598.4704533,Low Value
15803,2,231,312,455.02,1113.433518,High Value
15805,8,344,365,500.28125,3336.806871,VIP
15807,1,258,302,511.68,780.8248735,Medium Value
15808,17,369,374,810.4952941,10508.90426,VIP
15809,1,76,171,589.12,1290.239296,High Value
15810,3,287,309,431.13,1464.81961,High Value
15811,1,23,24,289.85,2368.126856,VIP
15812,6,289,360,518.2683333,2675.183645,VIP
15814,1,210,239,395.03,830.791148,Medium Value
15816,0,0,178,0,497.6708839,Low Value
15817,2,123,179,930.075,2846.304904,VIP
15818,0,0,224,0,420.3958684,Low Value
15819,3,200,267,501.34,1835.954828,VIP
15822,3,240,369,160.09,690.0500641,Medium Value
15823,2,359,367,42.9,406.0639198,Low Value
15824,1,79,168,496.14,1195.27436,High Value
15826,0,0,204,0,450.8315362,Low Value
15827,11,328,336,157.2436364,1783.462368,VIP
15828,0,0,11,0,1496.068743,High Value
15833,0,0,373,0,279.714191,Low Value
15834,1,48,60,402.54,1969.559881,VIP
15837,0,0,121,0,644.4611058,Medium Value
15838,14,357,360,2858.922857,30721.98427,VIP
15841,4,343,365,307.1075,1249.893771,High Value
15842,1,134,163,376.25,1075.771174,High Value
15845,2,146,318,249.235,773.0097296,Medium Value
15846,0,0,21,0,1335.613165,High Value
15847,2,213,277,176.34,741.575208,Medium Value
15848,0,0,257,0,378.2608549,Low Value
15850,3,350,362,237.74,870.8472597,Medium Value
15851,0,0,162,0,531.6632014,Low Value
15852,0,0,162,0,531.6632014,Low Value
15854,8,353,365,252.12,1866.777272,VIP
15855,0,0,112,0,675.9410657,Medium Value
15856,23,371,372,733.92,12874.17899,VIP
15857,0,0,66,0,900.8518757,Medium Value
15858,8,362,365,284.12875,2057.180877,VIP
15859,0,0,68,0,888.0051135,Medium Value
15860,9,365,369,147.0388889,1344.883678,High Value
15861,3,224,316,274.2266667,1058.874977,Medium Value
15862,6,349,358,252.115,1504.102501,High Value
15863,2,105,358,74.48,451.3358296,Low Value
15864,0,0,17,0,1395.479644,High Value
15865,1,290,339,639.74,800.3881805,Medium Value
15867,15,356,361,308.354,3880.647504,VIP
15868,0,0,219,0,427.6129086,Low Value
15869,0,0,262,0,372.6025527,Low Value
15870,1,50,82,138.28,1194.992662,High Value
15871,0,0,73,0,857.4361183,Medium Value
15872,1,172,186,313.21,909.9316832,Medium Value
15873,1,1,136,138.24,878.2407153,Medium Value
15874,9,314,337,696.0422222,5368.082996,VIP
15875,0,0,282,0,351.5666042,Low Value
15876,1,39,84,718.34,2247.380356,VIP
15878,1,172,369,118.64,404.4682016,Low Value
15879,3,318,358,341.32,1103.129356,High Value
15880,0,0,5,0,1612.287786,High Value
15882,4,361,365,199.4975,939.3080627,Medium Value
15884,1,304,372,7.9,330.8610059,Low Value
15885,11,304,323,130.8472727,1600.936394,High Value
15886,1,182,234,577.41,1015.693613,Medium Value
15887,2,149,191,292.5,1250.949336,High Value
15888,1,126,162,179.1,837.7258876,Medium Value
15889,6,360,365,178.4866667,1155.67311,High Value
15890,2,210,240,136.225,751.9544495,Medium Value
15892,0,0,305,0,330.1326535,Low Value
15893,0,0,117,0,658.0825423,Medium Value
15894,0,0,5,0,1612.287786,High Value
15898,20,361,364,190.0655,3242.765006,VIP
15899,0,0,4,0,1633.436389,High Value
15900,2,149,198,206.535,1025.663256,Medium Value
15901,2,92,179,67.825,766.8370706,Medium Value
15902,0,0,16,0,1411.294421,High Value
15903,4,316,330,943.32,3356.57968,VIP
15905,0,0,179,0,495.6901141,Low Value
15906,2,76,86,434.4,2622.767673,VIP
15908,1,22,148,575.2,1401.730638,High Value
15910,6,287,323,224.2066667,1499.110286,High Value
15911,6,107,366,239.18,849.781195,Medium Value
15912,3,293,365,124.7633333,622.851211,Low Value
15913,0,0,170,0,514.1057599,Low Value
15914,0,0,14,0,1444.024393,High Value
15915,0,0,37,0,1139.992639,High Value
15916,5,363,365,298.852,1456.736476,High Value
15917,2,131,373,165.43,560.6683179,Low Value
15918,0,0,267,0,367.1110389,Low Value
15919,0,0,4,0,1633.436389,High Value
15920,3,301,361,94.18333333,562.9669284,Low Value
15921,2,244,276,182.95,755.7236554,Medium Value
15922,0,0,9,0,1532.900703,High Value
15923,0,0,8,0,1552.005324,High Value
15924,0,0,367,0,283.5349508,Low Value
15926,0,0,178,0,497.6708839,Low Value
15927,0,0,283,0,350.5769818,Low Value
15928,0,0,292,0,341.9148992,Low Value
15929,0,0,280,0,353.5627054,Low Value
15931,0,0,64,0,914.0758195,Medium Value
15934,1,12,65,579.9,2265.73476,VIP
15936,1,88,103,111.17,1007.990966,Medium Value
15938,3,100,192,72.66333333,841.8851158,Medium Value
15939,0,0,10,0,1514.26076,High Value
15941,0,0,273,0,360.7311799,Low Value
15943,1,28,313,145.59,476.7147935,Low Value
15944,2,333,362,625.37,1224.485569,High Value
15945,3,373,374,173.8133333,713.8327691,Medium Value
15946,1,131,269,1149.16,1391.965068,High Value
15948,0,0,60,0,941.7237094,Medium Value
15950,5,307,318,971.708,4380.462476,VIP
15951,0,0,17,0,1395.479644,High Value
15953,10,367,372,163.797,1569.706499,High Value
15954,0,0,225,0,418.9815957,Low Value
15955,8,282,290,481.6025,3892.3644,VIP
15956,1,175,362,291.2,525.3763662,Low Value
15957,0,0,56,0,971.0963757,Medium Value
15958,2,147,186,153.595,949.2926286,Medium Value
15959,0,0,318,0,319.1353852,Low Value
15960,3,61,71,83.35,1627.698197,High Value
15961,0,0,15,0,1427.471798,High Value
15962,0,0,85,0,792.0024169,Medium Value
15964,0,0,299,0,335.4680795,Low Value
15965,8,369,372,249.74375,1824.183194,VIP
15966,0,0,86,0,786.9975731,Medium Value
15967,8,359,374,308.2575,2155.203982,VIP
15968,0,0,24,0,1293.979395,High Value
15969,1,97,158,357.19,1074.462242,High Value
15970,0,0,234,0,406.6687649,Low Value
15971,5,346,367,304.02,1468.247267,High Value
15972,3,144,236,357.7466667,1582.645804,High Value
15973,2,63,65,332.81,2575.263557,VIP
15976,3,141,187,371.78,1936.300613,VIP
15978,1,212,280,1581.52,1704.513153,High Value
15979,0,0,238,0,401.4256975,Low Value
15980,1,66,192,2017.18,2739.052412,VIP
15981,12,219,256,464.4408333,6009.274572,VIP
15982,0,0,241,0,397.5812696,Low Value
15983,5,368,369,438.9,1949.980047,VIP
15984,15,370,374,373.466,4486.586386,VIP
15985,3,125,197,361.6466667,1826.328819,VIP
15986,0,0,17,0,1395.479644,High Value
15987,1,11,15,113.48,2029.816538,VIP
15988,1,105,292,343.26,666.4125832,Medium Value
15989,1,362,373,229.4,473.747616,Low Value
15990,4,155,285,254.835,1329.286978,High Value
15991,0,0,170,0,514.1057599,Low Value
15992,1,57,89,533.86,1849.597773,VIP
15994,1,224,271,370.95,733.0460262,Medium Value
15995,0,0,50,0,1018.759736,Medium Value
15996,1,31,33,263.25,2093.250345,VIP
15998,9,345,374,502.0066667,3653.113729,VIP
15999,0,0,371,0,280.9762845,Low Value
16001,0,0,17,0,1395.479644,High Value
16002,0,0,261,0,373.7206299,Low Value
16003,3,355,372,830.1966667,2096.221522,VIP
16004,3,209,319,563.8833333,1738.202556,High Value
16005,5,75,86,310.962,4124.392055,VIP
16006,0,0,23,0,1307.565862,High Value
16007,2,160,179,506.31,1827.216271,VIP
16008,11,248,266,419.4454545,4923.761546,VIP
16010,6,35,47,200.7933333,4552.884746,VIP
16011,13,372,374,178.8461538,2074.272016,VIP
16012,1,128,165,599.17,1337.288717,High Value
16013,21,360,367,908.3257143,14650.89189,VIP
16014,1,269,313,210.18,532.9323918,Low Value
16016,3,36,38,249.84,3515.711805,VIP
16017,3,286,339,252.0333333,951.0902429,Medium Value
16018,1,336,368,93.45,390.0049626,Low Value
16019,13,344,361,986.8292308,10063.42343,VIP
16021,1,149,180,380.86,1008.610962,Medium Value
16024,0,0,47,0,1044.390225,Medium Value
16027,8,243,336,124.8925,1176.746308,High Value
16028,0,0,231,0,410.6918359,Low Value
16029,33,359,367,1149.5,28755.27198,VIP
16032,5,67,159,311.252,2758.623754,VIP
16033,7,116,121,241.3485714,3643.558067,VIP
16034,2,15,45,132.975,1977.745786,VIP
16035,0,0,196,0,464.2765618,Low Value
16036,1,196,256,949.24,1274.048135,High Value
16037,1,104,284,300.6,647.089393,Medium Value
16039,1,205,264,312.92,698.4295906,Medium Value
16040,3,179,245,242.8,1203.774829,High Value
16042,1,74,89,423.7,1653.657023,High Value
16043,3,102,117,186.05,1738.787077,High Value
16044,0,0,71,0,869.4076233,Medium Value
16045,2,82,134,562.705,2386.953,VIP
16046,0,0,198,0,460.8406795,Low Value
16047,0,0,318,0,319.1353852,Low Value
16048,2,176,185,308.895,1319.726068,High Value
16049,2,141,152,279.125,1432.933156,High Value
16050,1,18,37,72.2,1512.378767,High Value
16051,0,0,317,0,319.9552498,Low Value
16053,2,197,246,745.115,1897.204005,VIP
16054,2,199,253,437.75,1283.472848,High Value
16057,2,182,337,576.225,1221.503689,High Value
16058,0,0,42,0,1090.099215,High Value
16059,6,202,205,256.835,2362.873259,VIP
16060,2,94,130,98.175,1045.312462,Medium Value
16061,0,0,67,0,894.3823628,Medium Value
16062,2,157,172,583.255,2070.603378,VIP
16064,0,0,361,0,287.461536,Low Value
16065,5,98,99,315.11,3854.594423,VIP
16067,2,113,311,712.265,1509.610391,High Value
16068,0,0,229,0,413.4183986,Low Value
16069,0,0,53,0,994.3571812,Medium Value
16071,2,128,291,243.13,819.9844122,Medium Value
16072,1,121,185,1884.93,2672.311839,VIP
16074,0,0,26,0,1267.636321,High Value
16075,1,62,200,267.23,811.3283669,Medium Value
16077,0,0,261,0,373.7206299,Low Value
16078,0,0,305,0,330.1326535,Low Value
16080,1,65,86,78.75,1056.903434,Medium Value
16081,3,308,310,515.8,1668.274721,High Value
16082,0,0,306,0,329.2598723,Low Value
16083,1,6,24,323.7,2467.708002,VIP
16085,6,308,324,184.3966667,1303.09844,High Value
16086,5,370,373,291.81,1405.373699,High Value
16087,4,300,325,348.39,1506.505153,High Value
16088,1,16,227,712.28,1154.916514,High Value
16089,1,123,145,116.79,820.7480724,Medium Value
16090,0,0,260,0,374.8454373,Low Value
16092,1,75,215,296.66,798.7304149,Medium Value
16094,6,227,238,380.505,2879.195367,VIP
16095,0,0,92,0,758.2483501,Medium Value
16096,2,229,281,343.725,1020.691361,Medium Value
16098,7,351,360,326.8257143,2083.599306,VIP
16099,3,229,282,234.9333333,1058.538071,Medium Value
16100,0,0,98,0,731.5255948,Medium Value
16101,2,127,197,557.475,1817.516947,VIP
16103,14,311,336,325.83,4054.387498,VIP
16104,6,315,369,297.725,1662.879378,High Value
16105,3,166,240,484.56,1942.857265,VIP
16108,2,197,267,533.115,1400.447988,High Value
16109,0,0,334,0,306.56648,Low Value
16110,0,0,158,0,540.8994508,Low Value
16111,0,0,64,0,914.0758195,Medium Value
16115,3,177,210,237.7133333,1337.531368,High Value
16117,1,189,227,288.69,761.5429627,Medium Value
16118,0,0,288,0,345.7112813,Low Value
16119,5,329,359,222.81,1194.784882,High Value
16120,0,0,58,0,956.1845126,Medium Value
16121,1,175,201,454.31,1008.745414,Medium Value
16122,2,59,61,101.31,1600.551305,High Value
16124,2,314,368,530.245,1076.34127,High Value
16125,13,358,361,277.5838462,3105.819579,VIP
16126,10,358,373,818.493,6354.979871,VIP
16127,0,0,362,0,286.7995699,Low Value
16128,4,131,147,399.0875,3015.308167,VIP
16129,2,100,143,474.555,2040.793211,VIP
16130,3,195,253,259.8433333,1223.613087,High Value
16131,3,362,373,1710.97,3938.602809,VIP
16132,1,83,263,310.8,695.8267138,Medium Value
16133,20,242,254,385.0495,8227.029025,VIP
16134,2,117,176,310.29,1368.734829,High Value
16135,0,0,219,0,427.6129086,Low Value
16136,0,0,299,0,335.4680795,Low Value
16137,0,0,316,0,320.7793378,Low Value
16138,2,212,226,197.07,911.1394957,Medium Value
16139,1,14,372,120.15,391.9952193,Low Value
16140,1,70,77,124.14,1208.491085,High Value
16141,0,0,53,0,994.3571812,Medium Value
16143,6,360,365,364.2566667,1974.629615,VIP
16145,7,196,220,307.5142857,2923.76403,VIP
16146,0,0,84,0,797.0713261,Medium Value
16147,3,272,308,449.7566667,1513.911671,High Value
16148,0,0,72,0,863.3803723,Medium Value
16149,0,0,65,0,907.4156692,Medium Value
16150,5,350,358,398.874,1851.004052,VIP
16153,5,142,198,382.656,2835.030835,VIP
16155,3,158,175,189.4333333,1344.964161,High Value
16156,8,355,373,349.505,2399.872788,VIP
16158,7,212,370,68.81428571,687.467026,Medium Value
16159,2,266,372,283.52,729.0148091,Medium Value
16161,23,301,305,306.0191304,6562.024872,VIP
16163,4,372,373,299.25,1205.669401,High Value
16165,0,0,141,0,584.019154,Low Value
16166,1,263,327,195.99,503.9121122,Low Value
16167,3,324,374,300.11,977.2903656,Medium Value
16168,31,367,372,214.8296774,5302.29373,VIP
16170,13,264,295,358.7746154,4584.648733,VIP
16172,2,40,149,366.695,1677.763603,High Value
16174,3,112,239,344.4666667,1519.676834,High Value
16175,2,92,199,254.6,1125.207685,High Value
16176,3,199,256,441.4333333,1727.986845,High Value
16177,5,211,283,314.726,1855.72859,VIP
16178,0,0,37,0,1139.992639,High Value
16180,3,56,170,1326.056667,5659.619542,VIP
16182,4,202,276,714.75,3037.93439,VIP
16183,2,13,43,142.5,2061.71464,VIP
